trip_id,arrival_time,departure_time,stop_id,stop_sequence
522_284_194_2305, 23:27:48, 23:27:48, 3001_02, 16
522_284_194_2305, 23:29:47, 23:29:48, 7006_08, 17
522_284_194_2305, 23:31:38, 23:31:54, 7011_02, 18
522_284_194_2305, 23:34:30, 23:34:30, 7013_06, 19
525_207_196_2229, 22:30:12, 22:30:12, 2031_01, 2
525_207_196_2229, 22:30:56, 22:30:56, 2030_01, 3
525_207_196_2229, 22:31:40, 22:31:55, 2029_01, 4
525_207_196_2229, 22:32:46, 22:32:58, 2028_01, 5
525_207_196_2229, 22:34:25, 22:34:25, 2027_02, 6
525_207_196_2229, 22:35:22, 22:35:22, 2026_02, 7
525_207_196_2229, 22:36:06, 22:36:17, 2025_02, 8
525_207_196_2229, 22:36:59, 22:37:14, 2024_02, 9
525_207_196_2229, 22:38:30, 22:38:30, 2020_01, 10
525_207_196_2229, 22:39:04, 22:39:26, 2019_01, 11
525_207_196_2229, 22:41:07, 22:41:18, 2018_01, 12
525_207_196_2229, 22:44:36, 22:44:59, 2015_03, 13
525_207_196_2229, 22:46:16, 22:46:16, 2104_01, 14
525_207_196_2229, 22:47:35, 22:47:58, 2103_01, 15
525_207_196_2229, 22:48:52, 22:48:52, 2102_01, 16
525_207_196_2229, 22:50:22, 22:50:33, 2101_01, 17
525_207_196_2229, 22:51:29, 22:51:40, 2100_03, 18
525_207_196_2229, 22:52:47, 22:52:47, 2099_01, 19
525_207_196_2229, 22:53:42, 22:53:54, 2098_01, 20
525_207_196_2229, 22:54:39, 22:54:48, 2097_01, 21
525_207_196_2229, 22:58:30, 22:58:41, 7037_06, 22
525_207_196_2229, 22:59:25, 22:59:46, 7009_02, 23
525_207_196_2229, 23:00:36, 23:00:53, 7006_08, 25
525_207_196_2229, 23:03:07, 23:03:29, 7011_02, 26
525_207_196_2229, 23:06:59, 23:06:59, 7013_06, 27
702_219_200_2252, 22:54:18, 22:54:18, 2008_14, 3
702_219_200_2252, 22:54:18, 22:54:18, 2010_02, 4
702_219_200_2252, 22:55:06, 22:55:06, 2011_02, 5
702_219_200_2252, 22:57:17, 22:57:33, 2012_02, 6
702_219_200_2252, 22:58:23, 22:58:40, 2013_02, 7
702_219_200_2252, 23:00:01, 23:00:17, 2014_02, 8
702_219_200_2252, 23:01:07, 23:01:07, 2015_06, 9
702_219_200_2252, 23:04:04, 23:04:04, 2017_02, 10
702_219_200_2252, 23:04:36, 23:04:36, 2018_03, 11
702_219_200_2252, 23:05:40, 23:05:40, 2185_01, 12
702_219_200_2252, 23:05:56, 23:06:12, 2186_01, 13
702_219_200_2252, 23:07:16, 23:07:16, 2187_01, 14
702_219_200_2252, 23:08:20, 23:08:36, 2188_01, 15
702_219_200_2252, 23:09:23, 23:09:23, 2247_01, 16
702_219_200_2252, 23:09:55, 23:09:55, 2189_01, 17
702_219_200_2252, 23:10:27, 23:10:27, 2190_01, 18
702_219_200_2252, 23:11:31, 23:11:47, 2191_01, 19
702_219_200_2252, 23:12:19, 23:12:34, 2192_01, 20
702_219_200_2252, 23:13:24, 23:13:24, 2193_01, 21
702_219_200_2252, 23:13:56, 23:14:12, 2194_01, 22
702_219_200_2252, 23:15:16, 23:15:34, 2195_01, 23
702_219_200_2252, 23:16:39, 23:16:39, 2196_01, 24
702_219_200_2252, 23:17:43, 23:17:43, 2197_01, 25
702_219_200_2252, 23:18:31, 23:18:47, 2198_01, 26
702_219_200_2252, 23:19:51, 23:19:51, 2459_01, 27
702_219_200_2252, 23:20:24, 23:20:24, 2460_01, 28
702_219_200_2252, 23:20:39, 23:21:11, 2199_01, 29
702_219_200_2252, 23:21:44, 23:21:44, 2200_01, 30
702_219_200_2252, 23:22:18, 23:22:18, 2201_01, 31
702_219_200_2252, 23:23:07, 23:23:07, 2453_01, 32
702_219_200_2252, 23:24:10, 23:24:26, 2055_01, 33
702_219_200_2252, 23:25:13, 23:25:13, 2056_01, 34
702_219_200_2252, 23:25:45, 23:26:01, 2057_01, 36
702_219_200_2252, 23:27:05, 23:27:05, 2223_01, 39
702_219_200_2252, 23:28:24, 23:28:24, 2224_01, 40
702_219_200_2252, 23:29:27, 23:29:27, 2225_01, 41
702_219_200_2252, 23:29:59, 23:29:59, 2226_01, 42
702_219_200_2252, 23:30:47, 23:31:02, 2227_01, 43
702_219_200_2252, 23:32:06, 23:32:06, 2228_01, 44
702_219_200_2252, 23:33:09, 23:33:09, 2229_01, 45
702_219_200_2252, 23:34:34, 23:34:50, 2230_01, 46
702_219_200_2252, 23:36:10, 23:36:26, 2231_02, 48
702_219_200_2252, 23:37:56, 23:38:17, 2232_04, 50
702_219_200_2252, 23:39:04, 23:39:04, 2254_02, 51
702_219_200_2252, 23:40:07, 23:40:22, 2240_02, 52
702_219_200_2252, 23:41:27, 23:41:27, 2241_02, 53
702_219_200_2252, 23:42:14, 23:42:14, 2242_04, 54
702_219_200_2252, 23:44:23, 23:44:23, 2237_02, 56
702_219_200_2252, 23:44:38, 23:44:38, 2239_02, 57
705_66_203_1650, 17:57:48, 17:57:48, 1364_02, 52
705_66_203_1814, 18:14:36, 18:14:36, 1365_01, 3
705_66_203_1814, 18:15:17, 18:15:17, 1364_01, 4
705_66_203_1814, 18:16:24, 18:16:24, 1363_01, 5
705_66_203_1814, 18:18:06, 18:18:06, 1362_01, 6
705_66_203_1814, 18:18:40, 18:18:40, 1361_01, 8
705_66_203_1814, 18:19:58, 18:19:58, 1360_01, 9
705_66_203_1814, 18:23:18, 18:23:18, 1275_01, 11
705_66_203_1814, 18:23:52, 18:24:01, 1274_01, 12
705_66_203_1814, 18:24:49, 18:24:49, 1273_01, 14
705_66_203_1814, 18:27:15, 18:27:27, 1272_01, 16
705_66_203_1814, 18:28:35, 18:28:35, 1271_01, 17
705_66_203_1814, 18:29:10, 18:29:10, 1270_01, 18
705_66_203_1814, 18:30:35, 18:30:35, 1478_01, 19
705_66_203_1814, 18:31:35, 18:31:35, 1269_01, 20
705_66_203_1814, 18:32:06, 18:32:06, 1268_01, 21
705_66_203_1814, 18:32:53, 18:33:14, 1267_01, 23
705_66_203_1814, 18:33:58, 18:33:58, 1123_01, 24
705_66_203_1814, 18:35:16, 18:35:37, 1297_01, 25
705_66_203_1814, 18:37:04, 18:37:28, 1266_01, 27
705_66_203_1814, 18:38:46, 18:39:06, 1265_01, 28
705_66_203_1814, 18:39:54, 18:39:54, 1135_01, 30
705_66_203_1814, 18:40:49, 18:40:58, 1134_01, 33
705_66_203_1814, 18:42:39, 18:42:39, 1133_01, 34
705_66_203_1814, 18:43:39, 18:43:39, 1132_01, 35
705_66_203_1814, 18:44:21, 18:44:21, 1200_01, 36
705_66_203_1814, 18:44:54, 18:44:54, 1131_01, 37
705_66_203_1814, 18:46:06, 18:46:06, 1130_01, 38
705_66_203_1814, 18:47:36, 18:47:36, 1129_01, 39
705_66_203_1814, 18:48:52, 18:48:52, 1128_01, 40
705_66_203_1814, 18:49:35, 18:49:35, 1127_01, 41
705_66_203_1814, 18:50:42, 18:50:55, 1126_01, 42
705_66_203_1814, 18:52:23, 18:52:34, 1095_03, 43
705_66_203_1814, 18:53:07, 18:53:20, 1095_05, 44
705_66_203_1814, 18:54:09, 18:54:09, 1125_01, 45
705_66_203_1814, 18:54:37, 18:54:37, 1124_01, 46
705_66_203_1814, 18:55:54, 18:56:14, 1017_01, 47
705_66_203_1814, 18:57:23, 18:57:34, 1016_01, 48
705_66_203_1814, 18:58:29, 18:58:29, 1015_01, 49
705_66_203_1814, 18:59:09, 18:59:09, 1014_01, 50
705_66_203_1814, 19:02:35, 19:02:46, 6133_04, 51
705_66_203_1908, 19:09:03, 19:09:03, 6005_11, 1
705_66_203_1940, 19:40:33, 19:40:33, 6005_15, 2
705_66_203_1940, 19:42:26, 19:42:47, 6075_05, 5
705_66_203_1940, 19:44:02, 19:44:15, 6133_03, 6
705_66_203_1940, 19:47:58, 19:47:58, 1015_02, 7
705_66_203_1940, 19:49:05, 19:49:25, 1016_02, 8
705_66_203_1940, 19:50:32, 19:50:44, 1017_04, 9
705_66_203_1940, 19:51:29, 19:51:51, 1124_02, 10
705_66_203_1940, 19:52:42, 19:52:52, 1125_02, 11
705_66_203_1940, 19:53:30, 19:53:30, 1095_06, 12
705_66_203_1940, 19:53:52, 19:53:52, 1095_04, 13
705_66_203_1940, 19:55:30, 19:55:43, 1126_02, 14
705_66_203_1940, 19:56:39, 19:56:47, 1127_02, 15
705_66_203_1940, 19:57:34, 19:57:43, 1128_02, 16
705_66_203_1940, 19:58:49, 19:58:49, 1129_02, 17
705_66_203_1940, 20:00:13, 20:00:32, 1130_02, 18
705_66_203_1940, 20:01:42, 20:01:53, 1131_02, 19
705_66_203_1940, 20:02:40, 20:02:40, 1200_02, 20
705_66_203_1940, 20:03:35, 20:03:55, 1132_02, 21
705_66_203_1940, 20:04:54, 20:05:15, 1133_02, 22
705_66_203_1940, 20:06:22, 20:06:44, 1134_02, 23
705_66_203_1940, 20:07:07, 20:07:07, 1135_02, 26
705_66_203_1940, 20:07:53, 20:07:53, 1265_02, 28
705_66_203_1940, 20:09:40, 20:09:52, 1266_02, 29
705_66_203_1940, 20:10:49, 20:10:49, 1297_02, 31
705_66_203_1940, 20:12:05, 20:12:05, 1123_02, 32
705_66_203_1940, 20:12:38, 20:12:50, 1267_02, 33
705_66_203_1940, 20:13:45, 20:13:56, 1268_02, 35
705_66_203_1940, 20:14:48, 20:14:48, 1269_02, 36
705_66_203_1940, 20:15:48, 20:15:48, 1478_02, 37
705_66_203_1940, 20:16:43, 20:17:05, 1270_02, 38
705_66_203_1940, 20:17:48, 20:18:12, 1271_02, 39
705_66_203_1940, 20:19:01, 20:19:28, 1272_02, 40
705_66_203_1940, 20:21:42, 20:21:42, 1273_02, 42
705_66_203_1940, 20:22:27, 20:22:27, 1274_02, 44
705_66_203_1940, 20:25:25, 20:25:25, 1275_02, 46
705_66_203_1940, 20:26:54, 20:27:05, 1360_02, 47
705_66_203_1940, 20:28:34, 20:28:34, 1361_02, 48
705_66_203_1940, 20:29:20, 20:29:20, 1362_02, 50
705_66_203_1940, 20:30:35, 20:30:46, 1363_02, 51
705_66_203_1940, 20:32:16, 20:32:27, 1364_02, 52
705_66_203_2107, 21:07:20, 21:07:20, 1365_01, 3
705_66_203_2107, 21:08:38, 21:08:48, 1364_01, 4
705_66_203_2107, 21:10:14, 21:10:14, 1363_01, 5
705_66_203_2107, 21:12:11, 21:12:11, 1362_01, 6
705_66_203_2107, 21:12:54, 21:12:54, 1361_01, 8
705_66_203_2107, 21:14:11, 21:14:11, 1360_01, 9
705_66_203_2107, 21:17:39, 21:17:39, 1275_01, 11
705_66_203_2107, 21:18:15, 21:18:15, 1274_01, 12
705_66_203_2107, 21:18:48, 21:18:48, 1273_01, 14
705_66_203_2107, 21:20:58, 21:21:11, 1272_01, 16
705_66_203_2107, 21:22:40, 21:22:40, 1271_01, 17
705_66_203_2107, 21:23:13, 21:23:23, 1270_01, 18
705_66_203_2107, 21:24:53, 21:24:53, 1478_01, 19
705_66_203_2107, 21:25:58, 21:25:58, 1269_01, 20
705_66_203_2107, 21:26:55, 21:26:55, 1268_01, 21
705_66_203_2107, 21:27:38, 21:27:51, 1267_01, 23
705_66_203_2107, 21:28:35, 21:28:56, 1123_01, 24
705_66_203_2107, 21:30:35, 21:30:35, 1297_01, 25
705_66_203_2107, 21:32:17, 21:32:28, 1266_01, 27
705_66_203_2107, 21:33:45, 21:33:57, 1265_01, 28
705_66_203_2107, 21:34:52, 21:34:52, 1135_01, 30
705_66_203_2107, 21:35:13, 21:35:13, 1134_01, 33
705_66_203_2107, 21:36:10, 21:36:22, 1133_01, 34
705_66_203_2107, 21:37:17, 21:37:27, 1132_01, 35
705_66_203_2107, 21:38:36, 21:38:36, 1200_01, 36
705_66_203_2107, 21:39:07, 21:39:07, 1131_01, 37
705_66_203_2107, 21:39:52, 21:39:52, 1130_01, 38
705_66_203_2107, 21:40:47, 21:40:57, 1129_01, 39
705_66_203_2107, 21:42:03, 21:42:03, 1128_01, 40
705_66_203_2107, 21:42:28, 21:42:28, 1127_01, 41
705_66_203_2107, 21:43:10, 21:43:22, 1126_01, 42
705_66_203_2107, 21:44:37, 21:44:50, 1095_03, 43
705_66_203_2107, 21:45:10, 21:45:10, 1095_05, 44
705_66_203_2107, 21:45:55, 21:46:07, 1125_01, 45
705_66_203_2107, 21:46:38, 21:46:38, 1124_01, 46
705_66_203_2107, 21:47:23, 21:47:34, 1017_01, 47
705_66_203_2107, 21:48:52, 21:49:02, 1016_01, 48
705_66_203_2107, 21:49:49, 21:49:49, 1015_01, 49
705_66_203_2107, 21:50:22, 21:50:22, 1014_01, 50
705_66_203_2107, 21:52:55, 21:53:07, 6133_04, 51
705_66_203_2157, 21:57:08, 21:57:08, 6005_11, 1
710_061_207_2005, 20:05:50, 20:05:50, 3400_05, 3
710_061_207_2005, 20:05:50, 20:06:05, 3282_03, 4
710_061_207_2005, 20:06:53, 20:07:04, 3288_01, 5
710_061_207_2005, 20:09:12, 20:09:12, 3287_01, 6
710_061_207_2005, 20:10:09, 20:10:09, 3423_01, 7
710_061_207_2005, 20:10:49, 20:10:49, 3055_01, 8
710_061_207_2005, 20:11:04, 20:11:04, 3422_01, 9
710_061_207_2005, 20:11:34, 20:11:49, 3421_01, 10
710_061_207_2005, 20:12:59, 20:13:24, 3382_01, 11
710_061_207_2005, 20:13:53, 20:13:53, 3334_01, 12
710_061_207_2005, 20:15:11, 20:15:11, 3052_03, 13
710_061_207_2005, 20:15:47, 20:15:47, 3051_01, 14
710_061_207_2005, 20:16:41, 20:16:41, 3441_01, 16
710_061_207_2005, 20:17:13, 20:17:13, 3314_01, 17
710_061_207_2005, 20:17:49, 20:18:07, 3304_01, 19
710_061_207_2005, 20:18:49, 20:19:02, 3188_01, 20
710_061_207_2005, 20:21:14, 20:21:14, 3193_01, 21
710_061_207_2005, 20:21:42, 20:21:54, 3285_01, 22
710_061_207_2005, 20:22:37, 20:22:59, 3187_03, 23
710_061_207_2005, 20:23:44, 20:23:56, 3192_01, 24
710_061_207_2005, 20:24:30, 20:24:48, 3186_01, 25
710_061_207_2005, 20:26:33, 20:26:49, 3185_01, 26
710_061_207_2005, 20:27:39, 20:27:47, 3184_01, 27
710_061_207_2005, 20:28:29, 20:28:43, 3183_01, 28
710_061_207_2005, 20:33:09, 20:33:24, 3180_01, 33
710_061_207_2005, 20:34:19, 20:34:48, 3179_01, 34
710_061_207_2005, 20:36:39, 20:36:50, 3178_01, 36
710_061_207_2005, 20:37:13, 20:37:22, 3101_01, 37
710_061_207_2005, 20:38:23, 20:38:23, 3177_01, 38
710_061_207_2005, 20:39:18, 20:39:29, 3176_01, 41
710_061_207_2005, 20:40:11, 20:40:11, 3449_01, 44
710_061_207_2005, 20:40:19, 20:40:35, 3175_01, 45
710_061_207_2005, 20:42:24, 20:42:24, 3174_01, 47
710_061_207_2005, 20:43:40, 20:44:28, 3164_01, 48
710_061_207_2005, 20:45:09, 20:45:09, 3164_03, 49
710_061_207_2005, 20:46:26, 20:47:00, 3431_01, 50
710_061_207_2005, 20:47:48, 20:47:57, 3320_01, 51
715_56_212_2100, 21:02:29, 21:02:29, 3120_05, 3
715_56_212_2100, 21:02:29, 21:02:29, 3120_07, 4
715_56_212_2100, 21:04:09, 21:04:09, 3127_01, 5
715_56_212_2100, 21:04:24, 21:04:34, 3293_01, 6
715_56_212_2100, 21:06:14, 21:06:24, 3132_02, 7
715_56_212_2100, 21:07:19, 21:07:29, 3131_02, 8
715_56_212_2100, 21:08:59, 21:09:09, 3134_02, 9
715_56_212_2100, 21:09:39, 21:09:39, 3420_02, 10
715_56_212_2100, 21:10:04, 21:10:14, 3291_02, 11
715_56_212_2100, 21:10:59, 21:11:19, 3292_02, 12
715_56_212_2100, 21:13:39, 21:13:39, 3015_01, 13
715_56_212_2100, 21:14:09, 21:14:09, 3016_01, 14
715_56_212_2100, 21:15:04, 21:15:29, 3017_01, 15
715_56_212_2100, 21:16:14, 21:16:29, 3018_01, 16
715_56_212_2100, 21:17:39, 21:17:49, 3019_01, 17
715_56_212_2100, 21:18:44, 21:18:54, 3020_01, 18
715_56_212_2100, 21:19:19, 21:19:29, 3021_01, 19
715_56_212_2100, 21:20:24, 21:20:24, 3022_04, 20
715_56_212_2100, 21:21:24, 21:21:24, 3424_02, 21
715_56_212_2100, 21:22:04, 21:22:04, 3024_02, 22
715_56_212_2100, 21:22:39, 21:22:49, 3465_02, 23
715_56_212_2100, 21:23:34, 21:23:44, 3025_02, 24
715_56_212_2100, 21:24:39, 21:24:39, 4182_02, 27
715_56_212_2100, 21:26:39, 21:26:49, 4180_02, 30
715_56_212_2100, 21:27:28, 21:27:49, 4179_02, 31
715_56_212_2100, 21:28:15, 21:28:15, 4178_02, 32
715_56_212_2100, 21:28:54, 21:28:54, 4268_02, 33
715_56_212_2100, 21:29:14, 21:29:14, 4177_02, 34
715_56_212_2100, 21:29:59, 21:29:59, 4172_02, 36
715_56_212_2100, 21:30:59, 21:31:09, 4170_02, 37
715_56_212_2100, 21:33:19, 21:33:29, 4169_02, 39
715_56_212_2100, 21:34:29, 21:34:39, 4168_02, 40
715_56_212_2100, 21:35:44, 21:35:44, 4167_02, 42
715_56_212_2100, 21:37:39, 21:37:39, 4206_02, 44
715_56_212_2100, 21:39:19, 21:39:39, 4157_01, 45
715_56_212_2100, 21:40:55, 21:41:04, 4155_01, 46
715_56_212_2100, 21:41:54, 21:41:54, 4019_01, 49
715_56_212_2100, 21:42:24, 21:43:19, 4018_01, 51
715_56_212_2100, 21:44:14, 21:44:14, 4016_01, 52
715_56_212_2230, 22:30:09, 22:30:09, 4015_13, 3
715_56_212_2230, 22:33:09, 22:33:09, 4016_02, 4
715_56_212_2230, 22:33:59, 22:33:59, 4018_02, 5
715_56_212_2230, 22:34:34, 22:34:34, 4019_02, 7
715_56_212_2230, 22:35:29, 22:35:29, 4155_02, 10
715_56_212_2230, 22:36:14, 22:36:24, 4156_02, 11
715_56_212_2230, 22:36:59, 22:37:09, 4157_03, 12
715_56_212_2230, 22:38:44, 22:38:44, 4206_01, 13
715_56_212_2230, 22:39:24, 22:39:34, 4167_01, 15
715_56_212_2230, 22:40:39, 22:40:39, 4168_01, 17
715_56_212_2230, 22:41:39, 22:41:54, 4169_01, 18
715_56_212_2230, 22:44:24, 22:44:34, 4170_01, 20
715_56_212_2230, 22:46:59, 22:46:59, 4172_01, 21
715_56_212_2230, 22:47:34, 22:47:34, 4177_01, 23
715_56_212_2230, 22:47:54, 22:47:54, 4268_01, 24
715_56_212_2230, 22:48:39, 22:48:39, 4178_01, 25
715_56_212_2230, 22:48:59, 22:48:59, 4179_01, 26
715_56_212_2230, 22:50:09, 22:50:09, 4180_01, 27
715_56_212_2230, 22:52:24, 22:52:24, 4182_01, 29
715_56_212_2230, 22:53:19, 22:53:29, 3025_01, 32
715_56_212_2230, 22:54:04, 22:54:14, 3465_01, 33
715_56_212_2230, 22:54:59, 22:54:59, 3024_01, 34
715_56_212_2230, 22:55:42, 22:55:42, 3424_01, 35
715_56_212_2230, 22:57:09, 22:57:09, 3022_02, 36
715_56_212_2230, 22:57:44, 22:57:44, 3021_02, 37
715_56_212_2230, 22:58:07, 22:58:07, 3020_02, 38
715_56_212_2230, 22:58:39, 22:58:39, 3019_02, 39
715_56_212_2230, 22:59:09, 22:59:09, 3018_02, 40
715_56_212_2230, 22:59:59, 22:59:59, 3017_02, 41
715_56_212_2230, 23:01:14, 23:01:14, 3016_02, 42
715_56_212_2230, 23:01:49, 23:02:19, 3015_03, 43
715_56_212_2230, 23:04:09, 23:04:19, 3292_03, 44
715_56_212_2230, 23:04:54, 23:05:04, 3291_01, 45
715_56_212_2230, 23:05:42, 23:05:42, 3420_01, 46
715_56_212_2230, 23:06:44, 23:06:44, 3134_04, 47
715_56_212_2230, 23:07:41, 23:07:41, 3133_03, 48
715_56_212_2230, 23:08:14, 23:08:24, 3131_01, 49
715_56_212_2230, 23:09:09, 23:09:29, 3132_04, 50
715_56_212_2230, 23:10:24, 23:10:24, 3293_02, 51
715_56_212_2230, 23:11:09, 23:11:19, 3127_04, 52
720_052_216_2255, 22:56:13, 22:56:13, 2010_02, 4
720_052_216_2255, 22:56:50, 22:56:50, 2011_02, 5
720_052_216_2255, 22:57:53, 22:58:12, 2012_02, 6
720_052_216_2255, 22:58:52, 22:58:52, 2013_02, 7
720_052_216_2255, 23:00:28, 23:00:28, 2014_02, 8
720_052_216_2255, 23:01:00, 23:01:00, 2015_06, 9
720_052_216_2255, 23:03:41, 23:03:41, 2017_02, 10
720_052_216_2255, 23:04:13, 23:04:13, 2018_02, 11
720_052_216_2255, 23:05:53, 23:05:53, 2019_02, 12
720_052_216_2255, 23:06:53, 23:07:42, 2020_02, 13
720_052_216_2255, 23:08:46, 23:08:46, 2021_02, 14
720_052_216_2255, 23:09:34, 23:09:34, 2022_02, 15
720_052_216_2255, 23:10:05, 23:10:05, 2023_02, 16
720_052_216_2255, 23:11:10, 23:11:10, 2291_02, 17
720_052_216_2255, 23:11:42, 23:11:42, 2292_02, 18
720_052_216_2255, 23:12:48, 23:13:04, 2293_02, 19
720_052_216_2255, 23:13:53, 23:14:09, 2294_02, 20
720_052_216_2255, 23:14:53, 23:14:53, 2295_02, 21
720_052_216_2255, 23:15:53, 23:15:53, 2296_56, 22
720_052_216_2255, 23:17:36, 23:17:36, 2296_54, 23
720_052_216_2255, 23:18:56, 23:18:56, 2297_52, 24
720_052_216_2255, 23:19:44, 23:19:44, 2474_52, 26
720_052_216_2255, 23:21:33, 23:21:33, 2329_02, 29
720_052_216_2255, 23:23:13, 23:23:13, 2475_02, 33
720_052_216_2255, 23:23:43, 23:23:43, 2328_02, 35
720_052_216_2255, 23:24:15, 23:24:15, 2478_02, 36
720_052_216_2255, 23:25:51, 23:25:51, 2469_02, 38
720_052_216_2255, 23:26:55, 23:26:55, 2326_02, 39
720_052_216_2255, 23:28:14, 23:28:14, 2325_02, 40
720_052_216_2255, 23:28:46, 23:28:46, 2330_02, 41
720_052_216_2255, 23:29:50, 23:29:50, 2331_02, 43
720_052_216_2255, 23:32:13, 23:32:13, 2342_02, 46
720_052_216_2255, 23:33:47, 23:34:51, 2332_02, 48
720_052_216_2255, 23:35:54, 23:35:54, 2333_02, 49
720_052_216_2255, 23:37:45, 23:37:45, 2341_02, 51
720_052_216_2255, 23:38:17, 23:38:17, 2334_02, 52
720_052_216_2255, 23:47:35, 23:47:35, 2458_01, 59
720_052_216_2255, 23:48:07, 23:48:07, 2335_02, 60
720_052_216_2255, 23:48:54, 23:48:54, 2336_02, 62
720_052_216_2255, 23:49:42, 23:49:42, 2337_02, 63
720_052_216_2255, 23:51:15, 23:51:15, 2390_02, 65
720_052_216_2255, 23:52:03, 23:52:03, 2338_02, 66
720_052_216_2255, 23:53:53, 23:54:09, 2339_02, 68
720_052_216_2255, 23:54:57, 23:54:57, 2340_02, 69
720_052_216_2255, 23:55:44, 23:56:15, 2391_02, 70
720_052_216_2255, 23:57:34, 23:58:22, 2392_02, 73
720_61_216_1930, 19:31:43, 19:31:43, 2008_14, 3
720_61_216_1930, 19:31:43, 19:32:05, 2010_02, 4
720_61_216_1930, 19:32:37, 19:33:01, 2011_02, 5
720_61_216_1930, 19:35:02, 19:35:13, 2012_02, 6
720_61_216_1930, 19:36:08, 19:36:08, 2013_02, 7
720_61_216_1930, 19:37:27, 19:37:48, 2014_02, 8
720_61_216_1930, 19:38:22, 19:38:44, 2015_06, 9
720_61_216_1930, 19:40:23, 19:40:23, 2017_02, 10
720_61_216_1930, 19:40:44, 19:41:08, 2018_02, 11
720_61_216_1930, 19:42:38, 19:42:47, 2019_02, 12
720_61_216_1930, 19:43:32, 19:43:43, 2020_02, 13
720_61_216_1930, 19:45:34, 19:45:34, 2021_02, 14
720_61_216_1930, 19:46:30, 19:46:30, 2022_02, 15
720_61_216_1930, 19:46:52, 19:46:52, 2023_02, 16
720_61_216_1930, 19:47:49, 19:47:49, 2291_02, 17
720_61_216_1930, 19:48:10, 19:48:20, 2292_02, 18
720_61_216_1930, 19:49:37, 19:49:51, 2293_02, 19
720_61_216_1930, 19:50:57, 19:51:08, 2294_02, 20
720_61_216_1930, 19:52:01, 19:52:01, 2295_02, 21
720_61_216_1930, 19:53:08, 19:53:31, 2296_56, 22
720_61_216_1930, 19:55:00, 19:55:11, 2296_54, 23
720_61_216_1930, 19:56:51, 19:56:51, 2297_52, 24
720_61_216_1930, 19:57:57, 19:57:57, 2474_52, 26
720_61_216_1930, 19:59:26, 19:59:47, 2329_02, 29
720_61_216_1930, 20:02:04, 20:02:04, 2475_02, 33
720_61_216_1930, 20:02:29, 20:02:40, 2328_02, 35
720_61_216_1930, 20:03:36, 20:03:45, 2478_02, 36
720_61_216_1930, 20:05:05, 20:05:26, 2469_02, 38
720_61_216_1930, 20:06:23, 20:06:34, 2326_02, 39
720_61_216_1930, 20:08:36, 20:08:36, 2325_02, 40
720_61_216_1930, 20:08:59, 20:09:19, 2330_02, 41
720_61_216_1930, 20:10:26, 20:10:37, 2331_02, 43
720_61_216_1930, 20:12:51, 20:12:51, 2342_02, 46
720_61_216_1930, 20:14:30, 20:14:51, 2332_02, 48
720_61_216_1930, 20:15:37, 20:15:59, 2333_02, 49
720_61_216_1930, 20:18:00, 20:18:00, 2341_02, 51
720_61_216_1930, 20:18:33, 20:18:45, 2334_02, 52
720_61_216_1930, 20:20:14, 20:20:14, 2335_02, 53
720_61_216_1930, 20:20:47, 20:20:56, 2336_02, 55
720_61_216_1930, 20:22:05, 20:22:17, 2337_02, 56
720_61_216_1930, 20:23:53, 20:23:53, 2390_02, 58
720_61_216_1930, 20:24:38, 20:24:38, 2338_02, 59
720_61_216_1930, 20:26:43, 20:26:43, 2339_02, 61
720_61_216_1930, 20:27:26, 20:27:26, 2340_02, 62
720_61_216_1930, 20:28:23, 20:28:33, 2391_02, 63
720_61_216_1930, 20:29:59, 20:29:59, 2392_02, 66
720_61_216_1930, 20:31:29, 20:31:50, 2393_02, 68
720_61_216_2038, 20:38:51, 20:38:51, 2394_01, 3
720_61_216_2038, 20:40:23, 20:40:23, 2393_01, 4
720_61_216_2038, 20:42:25, 20:42:25, 2392_01, 6
720_61_216_2038, 20:43:22, 20:43:44, 2391_01, 8
720_61_216_2038, 20:44:41, 20:44:52, 2340_01, 9
720_61_216_2038, 20:45:47, 20:45:47, 2339_01, 10
720_61_216_2038, 20:47:49, 20:47:49, 2338_01, 12
720_61_216_2038, 20:48:56, 20:48:56, 2390_01, 13
720_61_216_2038, 20:49:47, 20:49:47, 2337_01, 15
720_61_216_2038, 20:50:58, 20:51:05, 2336_01, 16
720_61_216_2038, 20:52:46, 20:52:55, 2335_01, 18
720_61_216_2038, 20:54:01, 20:54:01, 2341_01, 19
720_61_216_2038, 20:56:05, 20:56:05, 2332_01, 21
720_61_216_2038, 20:58:50, 20:58:50, 2342_01, 24
720_61_216_2038, 21:01:13, 21:01:28, 2331_01, 26
720_61_216_2038, 21:03:27, 21:03:27, 2330_01, 28
720_61_216_2038, 21:03:49, 21:04:10, 2325_01, 29
720_61_216_2038, 21:05:10, 21:05:10, 2326_01, 30
720_61_216_2038, 21:06:02, 21:06:10, 2469_01, 31
720_61_216_2038, 21:08:04, 21:08:14, 2478_01, 33
720_61_216_2038, 21:08:48, 21:08:48, 2328_01, 34
720_61_216_2038, 21:09:53, 21:09:53, 2475_01, 36
720_61_216_2038, 21:11:20, 21:11:34, 2329_01, 40
720_61_216_2038, 21:13:26, 21:13:26, 2474_51, 44
720_61_216_2038, 21:14:10, 21:14:10, 2297_51, 46
720_61_216_2038, 21:18:00, 21:18:00, 2295_01, 47
